timestamp,equity
2026-01-30 01:58:22.719925,1000.0
2026-02-18 11:00:00.000000,1000.0
2026-02-18 11:15:00.000000,1000.0
2026-02-18 11:30:00.000000,1000.0
2026-02-18 11:45:00.000000,1000.0
2026-02-18 12:00:00.000000,1000.0
2026-02-18 12:15:00.000000,1000.0
2026-02-18 12:30:00.000000,1000.0
2026-02-18 12:45:00.000000,1000.0
2026-02-18 13:00:00.000000,1000.0
2026-02-18 13:15:00.000000,1000.0
2026-02-18 13:30:00.000000,1000.0
2026-02-18 13:45:00.000000,1000.0
2026-02-18 14:00:00.000000,1000.0
2026-02-18 14:15:00.000000,1000.0
2026-02-18 14:30:00.000000,1000.0
2026-02-18 14:45:00.000000,1000.0
2026-02-18 15:00:00.000000,1000.0
2026-02-18 15:15:00.000000,1000.0
2026-02-18 15:30:00.000000,1000.0
2026-02-18 15:45:00.000000,1000.0
2026-02-18 16:00:00.000000,1000.0
2026-02-18 16:15:00.000000,1000.0
2026-02-18 16:30:00.000000,1000.0
2026-02-18 16:45:00.000000,1000.0
2026-02-18 17:00:00.000000,1000.0
2026-02-18 17:15:00.000000,1000.0
2026-02-18 17:30:00.000000,1000.0
2026-02-18 17:45:00.000000,1000.0
2026-02-18 18:00:00.000000,1000.0
2026-02-18 18:15:00.000000,1000.0
2026-02-18 18:30:00.000000,1000.0
2026-02-18 18:45:00.000000,1000.0
2026-02-18 19:00:00.000000,1000.0
2026-02-18 19:15:00.000000,1000.0
2026-02-18 19:30:00.000000,1000.0
2026-02-18 19:45:00.000000,1000.0
2026-02-18 20:00:00.000000,1000.0
2026-02-18 20:15:00.000000,1000.0
2026-02-18 20:30:00.000000,1000.0
2026-02-18 20:45:00.000000,1000.0
2026-02-18 21:00:00.000000,1000.0
2026-02-18 21:15:00.000000,1000.0
2026-02-18 21:30:00.000000,1000.0
2026-02-18 21:45:00.000000,1000.0
2026-02-18 22:00:00.000000,1000.0
2026-02-18 22:15:00.000000,1000.0
2026-02-18 22:30:00.000000,1000.0
2026-02-18 22:45:00.000000,1000.0
2026-02-18 23:00:00.000000,1000.0
2026-02-18 23:15:00.000000,1000.0
2026-02-18 23:30:00.000000,1000.0
2026-02-18 23:45:00.000000,1000.0
2026-02-19 00:00:00.000000,1000.0
2026-02-19 00:15:00.000000,1000.0
2026-02-19 00:30:00.000000,1000.0
2026-02-19 00:45:00.000000,1000.0
2026-02-19 01:00:00.000000,1000.0
2026-02-19 01:15:00.000000,1000.0
2026-02-19 01:30:00.000000,1000.0
2026-02-19 01:45:00.000000,1000.0
2026-02-19 02:00:00.000000,1000.0
2026-02-19 02:15:00.000000,1000.0
2026-02-19 02:30:00.000000,1000.0
2026-02-19 02:45:00.000000,1000.0
2026-02-19 03:00:00.000000,1000.0
2026-02-19 03:15:00.000000,1000.0
2026-02-19 03:30:00.000000,1000.0
2026-02-19 03:45:00.000000,1000.0
2026-02-19 04:00:00.000000,1000.0
2026-02-19 04:15:00.000000,1000.0
2026-02-19 04:30:00.000000,1000.0
2026-02-19 04:45:00.000000,1000.0
2026-02-19 05:00:00.000000,1000.0
2026-02-19 05:15:00.000000,1000.0
2026-02-19 05:30:00.000000,1000.0
2026-02-19 05:45:00.000000,1000.0
2026-02-19 06:00:00.000000,1000.0
2026-02-19 06:15:00.000000,1000.0
2026-02-19 06:30:00.000000,1000.0
2026-02-19 06:45:00.000000,1000.0
2026-02-19 07:00:00.000000,1000.0
2026-02-19 07:15:00.000000,1000.0
2026-02-19 07:30:00.000000,1000.0
2026-02-19 07:45:00.000000,1000.0
